Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
You're In Love,WILSON PHILLIPS,1991-02-09,64,1,19
Baby Baby,AMY GRANT,1991-02-23,75,1,21
I've Been Thinking About You,LONDONBEAT,1991-02-09,52,1,19
Hold You Tight,TARA KEMP,1991-01-19,84,3,22
Joyride,ROXETTE,1991-03-02,57,1,19
Sadness,ENIGMA,1991-02-09,93,5,18
Rico Suave,GERARDO,1991-02-02,96,7,18
I Like The Way,HI-FIVE,1991-02-23,90,1,23
Cry For Help,RICK ASTLEY,1991-02-16,86,7,20
Here We Go,C&amp;C MUSIC FACTORY,1991-03-02,82,3,20
Touch Me,CATHY DENNIS,1991-03-02,78,2,20
I Touch Myself,DIVINYLS,1991-03-09,78,4,18
Iesha,ANOTHER BAD CREATION,1991-01-12,78,9,23
Voices That Care,VOICES THAT CARE,1991-03-16,76,11,16
Rhythm Of My Heart,ROD STEWART,1991-03-16,53,5,18
Mercy Mercy Me,ROBERT PALMER,1991-02-16,77,16,17
Signs,TESLA,1991-01-05,89,8,22
Just The Way It Is Baby,REMBRANDTS,1991-02-09,89,14,19
Coming Out Of The Dark,GLORIA ESTEFAN,1991-01-26,55,1,19
One More Try,TIMMY T,1990-12-22,92,1,25
Round And Round,TEVIN CAMPBELL,1990-12-08,78,12,29
Silent Lucidity,QUEENSRYCHE,1991-03-23,67,9,17
I Don't Wanna Cry,MARIAH CAREY,1991-04-06,50,1,19
More Than Ever,NELSON,1991-03-09,81,14,17
Save Some Love,KEEDY,1991-03-16,91,15,15
Written All Over Your Face,RUDE BOYS,1991-03-09,60,16,18
This House,TRACIE SPENCER,1990-12-22,89,3,23
Someday,MARIAH CAREY,1991-01-19,37,1,19
You Don't Have To Go Home Tonight,TRIPLETS,1991-03-16,75,14,16
More Than Words,EXTREME,1991-03-23,81,1,24
How To Dance,BINGO BOYS featuring PRINCESSA,1991-02-16,85,25,14
It's A Shame,MONIE LOVE,1991-03-16,81,26,16
The Star Spangled Banner,WHITNEY HOUSTON,1991-03-09,32,20,11
Losing My Religion,R.E.M.,1991-04-06,73,4,21
Don't Treat Me Bad,FIREHOUSE,1991-03-09,86,19,23
Love Is A Wonderful Thing,MICHAEL BOLTON,1991-04-20,36,4,17
What Comes Naturally,SHEENA EASTON,1991-03-30,85,19,15
I'll Be By Your Side,STEVIE B,1991-02-02,81,12,15
She Talks To Angels,BLACK CROWES,1991-03-16,92,30,16
Stone Cold Gentleman,RALPH TRESVANT,1991-02-23,85,34,11
Let's Chill,GUY,1991-02-23,81,41,15
Miracle,WHITNEY HOUSTON,1991-04-13,63,9,14
All True Man,ALEXANDER O'NEAL,1991-02-23,89,43,11
Something In My Heart,MICHEL'LE,1991-01-12,92,31,22
My Heart Is Failing Me,RIFF,1991-03-23,83,25,14
Show Me The Way,STYX,1990-12-08,96,3,23
Get Here,OLETA ADAMS,1990-12-15,89,5,23
Together Forever,LISETTE MELENDEZ,1991-02-02,92,35,24
Where Does My Heart Beat Now,CELINE DION,1990-12-08,80,4,24
Wicked Game,CHRIS ISAAK,1990-12-01,94,6,24
I Wanna Sex You Up,COLOR ME BADD,1991-04-06,88,2,23
All The Man That I Need,WHITNEY HOUSTON,1990-12-22,53,1,23
Around The Way Girl,LL COOL J,1990-12-01,83,9,23
Heartbreak Station,CINDERELLA,1991-03-16,99,44,11
How Much Is Enough,FIXX,1991-03-30,70,35,11
Do You Want Me,SALT-N-PEPA,1991-03-23,91,21,26
Temple Of Love,HARRIET,1991-02-16,96,39,11
Gonna Make You Sweat,C&amp;C MUSIC FACTORY,1990-11-17,74,1,25
Bitter Tears,INXS,1991-04-06,80,46,10
Strike It Up,BLACK BOX,1991-04-06,87,8,18
That's Why,THE PARTY,1991-03-02,96,55,12
Any Other Way,CELINE DION,1991-04-06,84,35,12
Here I Am (Come And Take Me),UB40,1991-03-23,97,7,25
Love At First Sight,STYX,1991-04-06,91,25,16
People Are Still Having Sex,LATOUR,1991-04-06,92,35,11
Step On,HAPPY MONDAYS,1991-03-16,95,57,10
Mama Said Knock You Out,LL COOL J,1991-04-13,74,17,16
I'll Do 4 You,FATHER MC,1991-01-12,87,20,17
Another Like My Lover,JASMINE GUY,1991-03-23,82,66,10
Walking In Memphis,MARC COHN,1991-03-30,87,13,23
Call It Poison,ESCAPE CLUB,1991-02-23,83,44,10
Call It Rock'n'Roll,GREAT WHITE,1991-03-09,79,53,8
Crazy,DAISY DEE,1991-03-30,83,73,11
