Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Ebony And Ivory,PAUL McCARTNEY with STEVIE WONDER,1982-04-10,29,1,19
Don't You Want Me,THE HUMAN LEAGUE,1982-03-06,86,1,28
Rosanna,TOTO,1982-04-17,81,2,23
The Other Woman,RAY PARKER JR.,1982-03-20,77,4,21
Always On My Mind,WILLIE NELSON,1982-03-06,88,5,23
Heat Of The Moment,ASIA,1982-04-17,68,4,18
Crimson And Clover,JOAN JETT AND THE BLACKHEARTS,1982-05-01,63,7,15
Let It Whip,THE DAZZ BAND,1982-04-24,88,5,23
Hurts So Good,JOHN COUGAR,1982-04-24,82,2,28
It's Gonna Take A Miracle,DENISE WILLIAMS,1982-04-03,66,10,17
Body Language,QUEEN,1982-05-01,78,11,14
Love's Been A Little Bit Hard On Me,JUICE NEWTON,1982-05-08,70,7,17
Making Love,ROBERTA FLACK,1982-03-06,80,13,21
Don't Talk To Strangers,RICK SPRINGFIELD,1982-03-06,57,2,21
867-5209 / Jenny,TOMMY TUTONE,1982-01-23,88,4,27
Caught Up In You,38 SPECIAL,1982-05-01,82,10,17
Tainted Love,SOFT CELL,1982-01-09,109,8,44
I've Never Been To Me,CHARLENE,1982-03-06,84,3,20
Man On Your Mind,THE LITTLE RIVER BAND,1982-04-03,69,14,16
Only The Lonely,THE MOTELS,1982-04-24,90,9,23
Any Day Now,RONNIE MILSAP,1982-05-01,81,14,16
Take Me Down,ALABAMA,1982-05-22,69,18,13
Play The Game Tonight,KANSAS,1982-05-08,78,17,15
Without You (Not Another Lonely Night),FRANKIE AND THE KNOCKOUTS,1982-04-03,89,24,15
Empty Garden (Hey Hey Johnny),ELTON JOHN,1982-03-20,79,13,17
When It's Over,LOVERBOY with NANCY NASH,1982-04-10,79,26,15
Do I Do,STEVIE WONDER,1982-05-29,52,13,14
Break It Up,FOREIGNER,1982-05-15,70,26,13
Forget Me Nots,PATRICE RUSHEN,1982-04-10,101,23,19
Still They Ride,JOURNEY,1982-05-22,72,19,14
What Kind Of Fool Am I,RICK SPRINGFIELD,1982-06-05,57,21,12
Personally,KARLA BONOFF,1982-04-24,101,19,19
Hold Me,FLEETWOOD MAC,1982-06-19,33,4,17
Keep The Fire Burnin',REO SPEEDWAGON,1982-06-12,52,7,16
After The Glitter Fades,STEVIE NICKS,1982-05-15,73,32,11
Abracadabra,THE STEVE MILLER BAND,1982-05-29,75,1,25
This Man Is Mine,HEART,1982-05-15,71,33,13
Hope You Love Me Like You Say You Do,HUEY LEWIS AND THE NEWS,1982-05-15,79,36,11
Be Mine Tonight,NEIL DIAMOND,1982-05-22,73,35,11
Stone Cold,RAINBOW,1982-04-24,85,40,12
Island Of Lost Souls,BLONDIE,1982-05-29,66,37,10
Eye Of The Tiger,SURVIVOR,1982-06-05,73,1,25
Dancing In The Street,VAN HALEN,1982-05-22,74,38,11
Angel In Blue,THE J. GEILS BAND,1982-05-22,87,40,11
Dreamin',JOHN SCHNEIDER,1982-05-15,85,45,8
Just Another Day In Paradise,BERNIE HIGGINS,1982-05-01,86,46,10
You Should Hear How She Talks About You,MELISSA MANCHESTER,1982-05-22,76,5,25
Early In The Morning,THE GAP BAND,1982-05-22,83,24,14
Love Plus One,HAIRCUT ONE HUNDRED,1982-05-01,106,37,19
Kids In America,KIM WILDE,1982-05-22,88,25,18
Nice Girls,EYE TO EYE,1982-05-22,89,37,13
If The Love Fits Wear It,LESLIE PEARL,1982-05-22,90,28,16
I'll Find My Way Home,JON &amp; VANGELIS,1982-05-22,81,51,9
Hard To Say I'm Sorry,CHICAGO,1982-06-05,75,1,24
Even The Nights Are Better,AIR SUPPLY,1982-06-12,67,5,18
Going To A Go-Go,THE ROLLING STONES,1982-06-12,66,25,11
I Found Somebody,GLENN FREY,1982-06-05,77,31,13
Out Of Work,GARY U.S. BONDS,1982-06-12,69,21,16
Right Kind Of Love,QUARTERFLASH,1982-05-29,82,56,8
Hooked On Swing (Medley),LARRY ELGART AND HIS MANHATTAN SWING ORCHESTRA,1982-06-05,83,31,12
Hooked On Big Bands (Glenn Miller Medley),THE FRANK BARBER ORCHESTRA,1982-05-08,98,61,12
Happy Man,THE GREG KIHN BAND,1982-05-22,86,62,7
What Do All The People Know,THE MONROES,1982-05-29,80,59,8
Dance Wit' Me (Part 1),RICK JAMES,1982-05-29,83,64,9
If You Want My Love,CHEAP TRICK,1982-06-05,81,45,11
I Want Candy,BOW WOW WOW,1982-05-15,103,62,9
Cutie Pie,ONE WAY,1982-05-29,88,61,10
Paperlate,GENESIS,1982-06-05,90,32,14
Your Imagination,DARYL HALL &amp; JOHN OATES,1982-06-19,69,33,11
'65 Love Affair,PAUL DAVIS,1982-02-27,82,6,20
Did It In A Minute,DARYL HALL &amp; JOHN OATES,1982-03-20,66,9,16
Landslide,OLIVIA NEWTON-JOHN,1982-06-12,82,52,8
Run For The Roses,DAN FOGELBERG,1982-04-03,65,18,14
Street Corner,ASHFORD AND SIMPSON,1982-05-08,102,56,14
When He Shines,SHEENA EASTON,1982-04-03,75,30,15
Fantasy,ALDO NOVA,1982-03-27,80,23,16
(Sittin' On) The Dock Of The Bay,THE REDDINGS,1982-06-05,101,55,10
So Fine,THE OAK RIDGE BOYS,1982-06-12,88,76,4
I Don't Know Where To Start,EDDIE RABBITT,1982-04-10,89,35,13
I Really Don't Need No Light,JEFFREY OSBORNE,1982-06-05,88,39,15
Soup For One,CHIC,1982-05-29,108,80,7
Loveline,DR. HOOK,1982-06-05,108,60,11
Happy Hour,DEODATO with KELLY BARRETTO,1982-06-19,83,70,5
Friends In Love,DIONNE WARWICK &amp; JOHNNY MATHIS,1982-04-17,86,38,13
Murphy's Law,CHERI,1982-04-03,103,39,13
How Can You Love Me,AMBROSIA,1982-06-05,89,86,4
I Predict,SPARKS,1982-05-15,86,60,7
To Dream The Dream,FRANKIE MILLER,1982-06-19,88,62,6
No One Like You,THE SCORPIONS,1982-05-22,108,65,11
Standing On The Top (Part 1),THE TEMPTATIONS featuring RICK JAMES,1982-05-08,82,66,8
The Last Safe Place On Earth,LE ROUX,1982-05-29,87,77,5
Route 66,THE MANHATTAN TRANSFER,1982-05-15,102,78,7
Back To School Again,THE FOUR TOPS,1982-05-15,87,71,7
The Very Best In You,CHANGE,1982-05-01,102,84,9
My Girl,DONNIE IRIS,1982-03-27,88,25,14
Get Down On It,KOOL AND THE GANG,1982-02-27,88,10,17
Chariots Of Fire - Titles,VANGELIS,1981-12-12,94,1,28
How Long,ROD STEWART,1982-04-24,84,49,9
Cat People (Putting Out Fire),DAVID BOWIE,1982-04-17,83,67,10
I Love Rock'n'Roll,JOAN JETT AND THE BLACKHEARTS,1982-02-06,63,1,20
Big Band Medley,MECO,1982-06-12,101,101,5
Too Late,JUNIOR,1982-06-12,103,102,3
Don't Stop When You're Hot,LARRY GRAHAM,1982-05-29,106,102,7
Six Months In A Leaky Boat,SPLIT ENZ,1982-06-05,105,104,3
