Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Yesterday,BEATLES,1965-09-18,106,1,12
Treat Her Right,ROY HEAD,1965-09-04,83,2,11
A Lover's Concerto,THE TOYS,1965-09-11,98,2,15
Get Off My Cloud,ROLLING STONES,1965-10-09,64,1,12
Keep On Dancing,GENTRYS,1965-09-04,101,4,14
Hang On Sloopy,McCOYS,1965-08-14,99,1,14
Just A Little Bit Better,HERMAN'S HERMITS,1965-09-18,64,7,10
Everybody Loves A Clown,GARY LEWIS AND THE PLAYBOYS,1965-09-25,85,4,11
Positively 4th Street,BOB DYLAN,1965-09-25,104,7,10
You're The One,VOGUES,1965-09-11,103,4,13
Do You Believe In Magic,LOVIN' SPOONFUL,1965-08-21,96,9,13
Liar Liar,CASTAWAYS,1965-08-14,96,12,14
The 'In' Crowd,RAMSEY LEWIS,1965-07-24,126,5,17
Baby Don't Go,SONNY &amp; CHER,1965-08-21,70,8,12
Eve Of Destruction,BARRY McGUIRE,1965-08-14,103,1,12
Make Me Your Baby,BARBARA LEWIS,1965-09-11,92,11,12
I'm Yours,ELVIS PRESLEY,1965-08-28,83,11,11
Some Enchanted Evening,JAY &amp; THE AMERICANS,1965-09-04,80,13,10
1-2-3,LEN BARRY,1965-08-28,134,2,19
You've Got Your Troubles,FORTUNES,1965-08-14,116,7,12
You Were On My Mind,WE FIVE,1965-07-03,131,3,18
I Knew You When,BILLY JOE ROYAL,1965-09-11,107,14,12
But You're Mine,SONNY &amp; CHER,1965-10-09,68,15,8
Mohair Sam,CHARLIE RICH,1965-08-14,131,21,13
Taste Of Honey,HERB ALPERT &amp; THE TIJUANA BRASS,1965-09-11,122,7,18
I Want To,JOE TEX,1965-08-14,114,23,15
Not The Lovin' Kind,"DINO, DESI &amp; BILLY",1965-09-18,89,25,9
Everyone's Gone To The Moon,JONATHAN KING,1965-09-11,131,17,13
Help,BEATLES,1965-07-31,110,1,14
Home Of The Brave,JODY MILLER,1965-08-28,89,25,9
We Gotta Get Out Of This Place,ANIMALS,1965-08-07,107,13,12
Rescue Me,FONTELLA BASS,1965-10-02,76,4,13
Catch Us If You Can,DAVE CLARK FIVE,1965-08-21,62,4,11
Hungry For Love,SAN REMO GOLDEN STRINGS,1965-09-11,97,27,10
Ain't That Peculiar,MARVIN GAYE,1965-10-09,71,8,12
My Town My Guy And Me,LESLIE GORE,1965-09-04,135,32,9
Laugh At Me,SONNY,1965-08-14,107,10,11
Respect,OTIS REDDING,1965-08-28,101,35,12
Cara-Lin,STRANGELOVES,1965-09-11,111,39,9
Dawn Of Correction,SPOKESMEN,1965-09-11,112,36,8
Let's Hang On,FOUR SEASONS,1965-09-25,134,3,18
Say Something Funny,PATTY DUKE,1965-09-18,108,22,10
What Colour (Is A Man),BOBBY VINTON,1965-09-11,124,38,8
Just You,SONNY &amp; CHER,1965-08-28,72,20,9
Kansas City Star,ROGER MILLER,1965-09-11,72,31,7
I Miss You So,LITTLE ANTHONY AND THE IMPERIALS,1965-10-02,83,34,7
Act Naturally,BEATLES,1965-09-18,109,47,8
Universal Soldier,GLEN CAMPBELL,1965-09-25,90,45,7
Run Baby Run,NEWBEATS,1965-09-25,119,12,14
Steppin' Out,PAUL REVERE AND THE RAIDERS,1965-09-18,83,46,9
I Live For The Sun,SUNRAYS,1965-08-14,115,51,13
Where Have All The Flowers Gone,JOHNNY RIVERS,1965-10-02,92,26,9
My Girl Has Gone,MIRACLES,1965-10-09,95,14,10
Universal Soldier,DONOVAN,1965-09-25,84,53,7
Round Every Corner,PETULA CLARK,1965-10-09,85,21,8
Take Me In Your Arms (Rock Me A Little While),KIM WESTON,1965-09-25,131,50,9
I'll Make All Your Dreams Come True,RONNIE DOVE,1965-08-28,70,21,9
Ride Away,ROY ORBISON,1965-08-21,98,25,10
Ring Dang Do,SAM THE SHAM AND THE PHARAOHS,1965-10-02,114,33,10
In The Chapel In The Moonlight,BACHELORS,1965-10-02,113,32,8
You've Got To Hide Your Love Away,SILKIE,1965-10-09,104,10,11
Road Runner,GANTS,1965-09-18,126,46,13
If You've Got A Heart,BOBBY GOLDSBORO,1965-09-18,110,60,9
Are You A Boy Or Are You A Girl,BARBARIANS,1965-09-11,132,55,8
I Found A Girl,JAN &amp; DEAN,1965-10-02,116,30,9
A Lifetime Of Loneliness,JACKIE DeSHANNON,1965-09-25,101,66,7
Secretly,LETTERMEN,1965-09-25,122,64,7
Where Do You Go,CHER,1965-10-16,83,25,7
Don't Talk To Strangers,BEAU BRUMMELS,1965-10-09,89,52,8
Rusty Bells,BRENDA LEE,1965-10-09,100,33,9
There But For Fortune,JOAN BAEZ,1965-09-04,105,50,8
Cleo's Back,JUNIOR WALKER &amp; THE ALL STARS,1965-10-02,101,43,9
Make It Easy On Yourself,WALKER BROTHERS,1965-10-09,130,16,11
My Baby,TEMPTATIONS,1965-10-23,74,13,8
May The Bird Of Paradise Fly Up Your Nose,LITTLE JIMMY DICKENS,1965-10-16,90,15,10
The World Through A Tear,NEIL SEDAKA,1965-08-21,133,76,10
Just One Kiss From You,IMPRESSIONS,1965-10-02,91,76,5
Remember When,WAYNE NEWTON,1965-10-16,85,69,6
Make The World Go Away,EDDY ARNOLD,1965-10-16,82,6,14
Turn Turn Turn,BYRDS,1965-10-23,80,1,14
Funny Like Butterflies,PATTY DUKE,1965-09-18,118,77,6
He Touched Me,BARBRA STREISAND,1965-10-02,99,53,10
Looking With My Eyes,DIONNE WARWICK,1965-09-25,123,64,9
I'm So Thankful,IKETTES,1965-10-09,93,74,7
Forgive Me,AL MARTINO,1965-09-25,129,61,9
Roses & Rainbows,DANNY HUTTON,1965-08-28,133,73,13
Just Yesterday,JACK JONES,1965-09-25,116,73,7
I Still Love You,THE VEJTABLES,1965-09-18,123,84,9
Inky Dinky Spider (The Spider Song),KIDS NEXT DOOR,1965-09-25,127,84,9
Sinner Man,TRINI LOPEZ,1965-10-09,122,54,10
Early Morning Rain,PETER PAUL AND MARY,1965-10-02,118,91,5
Autumn Leaves 1965,ROGER WILLIAMS,1965-10-09,129,92,5
So Long Babe,NANCY SINATRA,1965-10-16,98,86,4
Don't Have To Shop Around,MAD LADS,1965-10-23,94,93,9
Stand By Me,EARL GRANT,1965-10-23,95,75,8
Think,JIMMY McCRACKLIN,1965-10-09,114,95,10
I Believe I'll Love On,JACKIE WILSON,1965-10-02,120,96,8
I Need You So,CHUCK JACKSON &amp; MAXINE BROWN,1965-10-16,129,98,3
Misty,THE VIBRATIONS,1965-10-09,118,63,9
The Letter,SONNY &amp; CHER,1965-10-23,100,75,5
I Hear A Symphony,THE SUPREMES,1965-10-23,101,1,11
Boys,THE BEATLES,1965-10-23,102,102,1
The Organ Grinder's Swing,JIMMY SMITH with KENNY BURRELL &amp; GRADY TATE,1965-10-16,103,99,6
Il Silenzio,NINI ROSSO,1965-10-16,107,102,6
Here Come The Tears,GENE CHANDLER,1965-09-18,131,102,6
For Your Love,THE RIGHTEOUS BROTHERS,1965-10-09,134,103,4
For Your Love,SAM &amp; BILL,1965-09-11,117,95,8
Right Now And Not Later,SHANGRI-LAS,1965-10-02,125,99,4
All Of A Sudden My Heart Sings,MEL CARTER,1965-10-23,109,38,8
I Have Dreamed,CHAD AND JEREMY,1965-10-16,115,91,6
Let's Move A Groove,JOHNNY NASH,1965-09-11,115,88,13
Love (Makes Me Do Foolish Things),MARTHA AND THE VANDELLAS,1965-10-16,114,70,15
I'm A Man,THE YARDBIRDS,1965-10-23,113,17,11
Tossing And Turning,IVY LEAGUE,1965-09-18,97,83,7
The Cincinnati Kid,RAY CHARLES,1965-09-25,132,115,5
See My Friends,THE KINKS,1965-10-16,116,111,4
We Didn't Ask To Be Brought Here,BOBBY DARIN,1965-10-09,121,117,3
Come Back To Me My Love,ROBERT GOULET,1965-10-16,122,118,2
Funny Thing About It,NANCY AMES,1965-10-02,132,119,4
I'll Keep On Trying,WALTER JACKSON,1965-10-02,133,120,4
"Work, Work, Work",LEE DORSEY,1965-10-09,123,121,3
Try To Remember,THE BROTHERS FOUR,1965-10-16,124,91,7
Deep In Your Heart,JERRY VALE,1965-10-16,128,118,4
Never Had It So Good,RONNIE MILSAP,1965-10-16,130,106,7
My Heart Belongs To You,THE SHIRELLES,1965-10-16,127,125,2
Harlem Nocturne,THE VISCOUNTS,1965-10-16,135,39,15
She's With Her Other Love,LEON HAYWARD,1965-10-23,127,92,7
Should I,CHAD AND JEREMY,1965-10-23,128,128,1
One Has My Name (The Other Has My Heart),BARRY YOUNG,1965-10-02,134,13,16
On A Clear Day You Can See Forever,ROBERT GOULET,1965-10-16,119,119,2
Sea Cruise,THE HONDELLS,1965-10-16,134,131,2
Don't Throw The Roses Away,JOHN GARY,1965-10-16,133,132,2
Stay Together Young Lovers,BEN AIKEN,1965-10-23,133,121,6
The True Picture,JACK JONES,1965-10-23,134,134,1
Just A Little Bit,ROY HEAD,1965-10-23,135,39,8
