Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
I'm Your Angel,R KELLY,1998-12-05,1,1,18
Nobody's Supposed To Be Here,DEBORAH COX,1998-10-03,52,2,29
Lately,DIVINE,1998-09-12,36,1,27
Doo Wop (That Thing),LAURYN HILL,1998-11-14,1,1,21
From This Moment On,SHANIA TWAIN,1998-12-05,5,4,14
Because Of You,98 DEGREES,1998-10-03,26,3,20
Love Like This,FAITH EVANS,1998-11-14,21,7,20
Lullaby,SHAWN MULLINS,1998-12-05,12,7,18
... Baby One More Time,BRITNEY SPEARS,1998-11-21,17,1,32
Have You Ever?,BRANDY,1998-12-05,15,1,22
The First Night,MONICA,1998-08-15,14,1,23
Iris,GOO GOO DOLLS,1998-12-05,9,9,14
This Kiss,FAITH HILL,1998-03-21,90,7,48
Trippin',TOTAL feat MISSY ELLIOTT,1998-11-07,37,7,20
How Deep Is Your Love,DRU HILL feat REDMAN,1998-10-10,6,3,20
Jumper,THIRD EYE BLIND,1998-12-05,16,5,20
Save Tonight,EAGLE-EYE CHERRY,1998-12-05,14,5,28
Hands,JEWEL,1998-12-05,24,6,16
One Week,BARENAKED LADIES,1998-10-03,3,1,20
Thank U,ALANIS MORISSETTE,1998-12-05,17,17,11
Love Me,112 featuring MASE,1998-10-24,40,17,16
Can I Get A...,JAY-Z featuring AMIL (OF MAJOR COINS) &amp; JA RULE,1998-10-03,82,19,37
My Favourite Mistake,SHERYL CROW,1998-12-05,23,20,10
Slide,GOO GOO DOLLS,1998-12-05,25,8,35
I'll Be,EDWIN McCAIN,1998-09-26,7,5,24
Are You That Somebody?,AALIYAH,1998-12-05,21,21,8
Touch It,MONIFAH,1998-08-08,82,9,26
Too Close,NEXT,1998-02-14,45,1,53
Crush,JENNIFER PAIGE,1998-07-04,69,3,25
The Power Of Good-Bye,MADONNA,1998-10-17,24,11,19
Inside Out,EVE 6,1998-12-05,31,28,14
Westside,TQ,1998-10-03,21,12,16
Let Me Let Go,FAITH HILL,1998-12-05,39,33,10
All The Places (I Will Kiss You),AARON HALL,1998-10-17,37,26,16
Take Me There,BLACKSTREET &amp; MYA featuring MASE &amp; BLINKY BLINK,1998-12-05,70,14,17
Hard Knock Life (Ghetto Anthem),JAY-Z,1998-11-07,43,32,16
Someone You Used To Know,COLLIN RAYE,1998-11-21,95,37,14
It Must Be Love,TY HERNDON,1998-12-05,40,38,10
Husbands And Wives,BROOKS &amp; DUNN,1998-12-05,48,36,9
Miami,WILL SMITH,1998-12-05,57,17,21
Pushin' Weight,ICE CUBE feat MR. SHORT KHOP,1998-10-31,48,26,19
Torn,NATALIE IMBRUGLIA,1998-12-05,47,42,2
You're Easy On The Eyes,TERRI CLARK,1998-12-05,50,40,12
We Really Shouldn't Be Doing This,GEORGE STRAIT,1998-12-05,49,44,5
I'll Never Break Your Heart,BACKSTREET BOYS,1998-12-05,35,35,2
I Don't Want To Miss A Thing,AEROSMITH,1998-09-05,1,1,20
Wide Open Spaces,DIXIE CHICKS,1998-09-05,93,41,20
Fly Away,LENNY KRAVITZ,1998-12-05,52,12,32
Ghetto Cowboy,MO THUGS FAMILY feat BONE THUGS-N-HARMONY,1998-11-21,33,15,20
Real World,MATCHBOX 20,1998-12-05,38,38,2
These Are The Times,DRU HILL,1998-12-05,56,21,17
Right On The Money,ALAN JACKSON,1998-12-05,53,43,12
When You Believe,WHITNEY HOUSTON &amp; MARIAH CAREY,1998-12-05,51,15,17
I Still Love You,NEXT,1998-08-08,46,14,20
Changes,2PAC,1998-12-05,68,32,19
Angel,SARAH McLACHLAN,1998-12-05,63,4,28
(God Must Have Spent) A Little More Time On You,'N SYNC,1998-12-05,60,8,22
You're Beginning To Get To Me,CLAY WALKER,1998-12-05,58,39,13
Come And Get With Me,KEITH SWEAT feat SNOOP DOGG,1998-10-24,13,12,15
You Get What You Give,NEW RADICALS,1998-12-05,64,36,19
For You I Will,AARON TIPPIN,1998-10-10,76,49,20
My Little Secret,XSCAPE,1998-10-24,9,9,14
Angel Of Mine,MONICA,1998-12-05,74,1,30
Wrong Again,MARTINA McBRIDE,1998-12-05,61,36,9
There You Have It,BLACKHAWK,1998-12-05,65,41,14
A Little Past Little Rock,LEE ANN WOMACK,1998-12-05,43,43,5
Home Alone,R. KELLY featuring KEITH MURRAY,1998-12-05,71,65,16
Hold Me,BRIAN McKNIGHT featuring TONE &amp; KOBE BRYANT,1998-12-05,90,35,12
Sweetest Thing,U2,1998-12-05,66,63,17
Pretty Fly (For A White Guy),THE OFFSPRING,1998-12-05,72,53,16
Rosa Parks,OUTKAST,1998-12-05,75,55,20
It's Your Song,GARTH BROOKS,1998-12-05,62,62,5
"Spirit Of A Boy, Wisdom Of A Man",RANDY TRAVIS,1998-12-05,84,42,14
For A Little While,TIM McGRAW,1998-12-05,86,37,15
Stand Beside Me,JO DEE MESSINA,1998-12-12,75,34,20
Hooch,EVERYTHING,1998-12-05,69,69,7
Father Of Mine,EVERCLEAR,1998-12-05,77,70,17
How Do You Sleep At Night,WADE HAYES,1998-12-05,67,67,3
Lean On Me,"KIRK FRANKLIN feat MARY J BLIGE, BONO, R KELLY, CRYSTAL LEWI",1998-12-05,80,79,5
Where The Green Grass Grows,TIM McGRAW,1998-12-05,79,79,4
Angel In Disguise,BRANDY,1998-12-05,78,72,14
Hold On To Me,JOHN MICHAEL MONTGOMERY,1998-12-05,91,33,19
Never There,CAKE,1998-12-05,87,78,17
Wrong Night,REBA,1998-12-12,84,52,13
Wherever You Go,VOICES OF THEORY,1998-10-17,59,36,16
Don't Laugh At Me,MARK WILLS,1998-12-05,73,73,5
Absence Of The Heart,DEANA CARTER,1998-12-05,83,83,2
Movin' On,MYA featuring SILKK THE SHOCKER,1998-08-08,75,34,20
Fire Escape,FASTBALL,1998-12-05,89,86,8
Celebrity Skin,HOLE,1998-12-05,85,85,9
If I Lost You,TRAVIS TRITT,1998-10-17,89,86,11
Here We Come,TIMBALAND featuring MISSY ELLIOTT &amp; MAGOO,1998-12-05,93,92,4
How Do You Fall In Love,ALABAMA,1998-12-05,82,82,5
It's The Things You Do,FIVE,1998-12-05,99,70,7
Fly (The Angel Song),THE WILKINSONS,1998-12-12,95,53,15
No Place That Far,SARA EVANS,1998-12-12,96,37,19
Can't Get Enough,WILLIE MAX featuring RAPHAEL SAADIQ,1998-11-07,69,49,10
Everything's Changed,LONESTAR,1998-12-05,95,95,2
Jump Jive An' Wail,BRIAN SETZER ORCHESTRA,1998-12-05,94,94,3
Thinkin' Bout You,GERALD LEVERT,1998-09-05,19,12,16
