Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Bad Girls,DONNA SUMMER,1979-05-26,55,1,20
Good Times,CHIC,1979-06-16,72,1,19
Ring My Bell,ANITA WARD,1979-05-12,90,1,21
Main Event,BARBRA STREISAND,1979-06-16,75,3,17
Gold,JOHN STEWART,1979-05-19,78,5,18
My Sharona,THE KNACK,1979-06-23,86,1,22
Makin' It,DAVID NAUGHTON,1979-03-31,89,5,24
When You're In Love With A Beautiful Woman,DR. HOOK,1979-04-14,90,6,25
Hot Stuff,DONNA SUMMER,1979-04-21,79,1,21
I Want You To Want Me,CHEAP TRICK,1979-04-28,78,7,19
You Can't Change That,RAYDIO,1979-04-14,103,9,24
Mama Can't Buy Your Love,ELTON JOHN,1979-06-09,69,9,18
I Was Made For Lovin' You,KISS,1979-05-26,70,11,16
Ain't No Stoppin' Us Now,McFADDEN &amp; WHITEHEAD,1979-04-28,80,13,18
Shine A Little Love,ELECTRIC LIGHT ORCHESTRA,1979-05-19,57,8,15
Sad Eyes,ROBERT JOHN,1979-05-19,85,1,27
Lead Me On,MAXINE NIGHTINGALE,1979-05-19,102,5,24
Boogie Wonderland,"EARTH, WIND &amp; FIRE &amp; EMOTIONS",1979-05-12,69,6,16
Dot It Or Die,ATLANTA RHYTHM SECTION,1979-05-26,79,19,14
Getting Closer,WINGS,1979-06-16,64,20,10
I Can't Stand It No More,PETER FRAMPTON,1979-05-26,72,14,13
After The Love Has Gone,EARTH WIND AND FIRE,1979-07-07,77,2,17
People Of The Southwind,KANSAS,1979-06-02,74,23,12
One Way Or Another,BLONDIE,1979-06-02,69,24,14
Is She Really Going Out With Him,JOE JACKSON,1979-06-09,76,21,15
The Devil Went Down To Georgia,CHARLIE DANIELS BAND,1979-06-23,81,3,18
Suspicions,EDDIE RABBITT,1979-06-09,85,13,17
She Believes In Me,KENNY ROGERS,1979-04-28,61,5,16
I'll Never Love This Way Again,DIONNE WARWICK,1979-06-23,82,5,24
Does Your Mother Know,ABBA,1979-05-19,83,19,14
Shadows In The Moonlight,ANNE MURRAY,1979-05-26,71,25,12
Goodbye Stranger,SUPERTRAMP,1979-07-07,78,15,14
Lonesome Loser,LITTLE RIVER BAND,1979-07-21,63,6,18
Morning Dance,SPYRO GYRA,1979-06-09,103,24,16
Let's Go,CARS,1979-06-30,80,14,15
Heaven Must Have Sent You,BONNIE POINTER,1979-06-16,89,11,23
Kiss In The Dark,PINK LADY,1979-05-26,110,37,12
Highway Song,BLACKFOOT,1979-06-23,83,26,14
Hot Summer Nights,NIGHT,1979-06-23,85,18,15
Born To Be Alive,PATRICK HERNANDEZ,1979-06-09,107,16,21
Don't Bring Me Down,THE ELECTRIC LIGHT ORCHESTRA,1979-08-04,41,4,15
Gonna Make Love To Somebody Else,JONES GIRLS,1979-06-16,105,38,12
I Do Love You,GQ,1979-06-30,85,20,17
Last Of The Singing Cowboys,THE MARSHALL TUCKER BAND,1979-06-30,81,42,8
Oh Well,ROCKETS,1979-07-07,84,30,13
We've Got Love,PEACHES AND HERB,1979-06-30,83,44,8
Different Worlds,MAUREEN McGOVERN,1979-07-07,89,18,16
We Are Family,SISTER SLEDGE,1979-04-28,63,2,19
Girl Of My Dreams,BRAM TCHAIKOVSKY,1979-07-07,81,37,12
Bad Case Of Loving You,ROBERT PALMER,1979-07-21,74,14,15
Up On The Roof,JAMES TAYLOR,1979-06-02,79,28,11
The Boss,DIANA ROSS,1979-07-14,80,19,16
Hold On,TRIUMPH EMMETT,1979-06-09,102,38,15
Sweets For My Sweet,TONY ORLANDO,1979-07-07,85,54,6
Saturday Night,HERMAN BROOD,1979-07-07,106,35,12
Weekends,WET WILLIE,1979-05-26,80,29,12
Driver's Seat,SNIFF'N'THE TEARS,1979-07-21,82,15,15
Going Through The Motions,HOT CHOCOLATE,1979-07-14,85,53,6
Why Leave Us Alone,FIVE SPECIAL,1979-07-28,84,55,5
You've Got Another Thing Coming,HOTEL,1979-07-14,90,54,8
Heart Of The Night,POCO,1979-05-12,84,20,14
Turn Off The Lights,TEDDY PENDERGRASS,1979-07-21,83,48,6
Youngblood,RICKIE LEE JONES,1979-07-28,74,40,9
Love Me Tonight,BLACKJACK,1979-07-21,85,62,6
"Lovin', Touchin', Squeezin'",JOURNEY,1979-07-21,86,16,20
Baby I Want You,FUNKY COMMUNICATION COMMITTEE,1979-07-14,88,47,10
Lady Writer,DIRE STRAITS,1979-07-28,78,45,7
Got To Give In To Love,BONNIE BOYER,1979-07-28,80,43,8
Totally Hot / Dancin' 'Round And 'Round,OLIVIA NEWTON-JOHN,1979-07-28,79,52,6
Where Were You When I Was Falling In Love,LOBO,1979-07-28,81,23,17
This Is Love,OAK,1979-07-21,87,58,7
Cruel To Be Kind,NICK LOWE,1979-07-28,82,12,15
Rise,HERB ALPERT,1979-07-28,83,1,25
What Cha Gonna Do With My Lovin',STEPHANIE MILLS,1979-07-21,96,22,14
Days Gone Down,GERRY RAFFERTY,1979-06-02,68,17,10
Chuck E's In Love,RICKIE LEE JONES,1979-04-28,65,4,15
Don't Stop 'Til You Get Enough,MICHAEL JACKSON,1979-07-28,87,1,21
Rock And Roll Dancin',THE BECKMEIER BROTHERS,1979-07-28,88,53,6
Children Of The Sun,BILLY THORPE,1979-07-14,107,41,12
"Hey, St. Peter",FLASH AND THE PAN,1979-07-28,85,76,4
"Gone, Gone, Gone",BAD COMPANY,1979-08-04,81,56,6
Ain't That A Shame,CHEAP TRICK,1979-08-04,82,35,10
Best Beat In Town,SWITCH,1979-07-21,97,69,8
The Logical Song,SUPERTRAMP,1979-03-24,86,6,21
Rocky II Disco,MAYNARD FERGUSON,1979-08-04,85,82,4
Firecracker,MASS PRODUCTION,1979-08-04,86,43,10
Dance The Night Away,VAN HALEN,1979-04-28,68,15,15
In The Midnight Hour,SAMANTHA SANG,1979-07-28,90,88,2
This Night Won't Last Forever,MICHAEL JOHNSON,1979-08-04,89,19,20
H.A.P.P.Y. Radio,EDWIN STARR,1979-08-04,90,79,5
I Know A Heartache,JENNIFER WARNES,1979-06-30,89,19,22
Reunited,PEACHES AND HERB,1979-03-17,76,1,23
Just When I Needed You Most,RANDY VANWARMER,1979-03-24,81,4,20
Long Live Rock,THE WHO,1979-06-30,84,54,6
You Take My Breath Away,REX SMITH,1979-04-21,84,10,16
Minute By Minute,DOOBIE BROTHERS,1979-05-05,67,14,14
Shakedown Cruise,JAY FERGUSON,1979-05-05,77,31,14
Love You Inside And Out,BEE GEES,1979-04-21,37,1,19
If I Said You Had A Beautiful Body Would You Hold It ...,BELLAMY BROTHERS,1979-05-26,90,39,11
You're The Only One,DOLLY PARTON,1979-06-30,82,59,6
Shake,THE GAP BAND,1979-07-14,101,101,6
Street Life,THE CRUSADERS with RANDY CRAWFORD,1979-08-04,102,36,19
Frederick,THE PATTI SMITH GROUP,1979-08-04,103,90,5
I Want You Back,GRAHAM PARKER,1979-07-28,109,103,5
I'm A Sucker For Your Love,TEENA MARIE,1979-08-04,105,102,3
D.J.,DAVID BOWIE,1979-07-28,108,106,2
I Need You Now,TATA VEGA,1979-07-28,110,107,2
Shoulda Gone Dancin',HIGH INERGY,1979-07-07,102,101,8
If You Want It,NITEFLYTE,1979-08-04,109,37,19
Rockin' My Life Away,JERRY LEE LEWIS,1979-08-04,110,109,2
