Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Right Round,FLO RIDA,2009-02-14,74,1,26
Dead And Gone,T.I. featuring JUSTIN TIMBERLAKE,2008-12-27,99,2,28
Poker Face,LADY GAGA,2009-01-03,92,1,40
Kiss Me Thru The Phone,SOULJA BOY TELL'EM featuring SAMMIE,2009-01-10,71,3,27
Gives You Hell,THE ALL-AMERICAN REJECTS,2008-11-29,69,4,36
The Climb,MILEY CYRUS,2009-03-21,6,4,28
Just Dance,LADY GAGA featuring COLBY O'DONIS,2008-09-06,74,1,47
Heartless,KANYE WEST,2008-11-22,4,2,30
My Life Would Suck Without You,KELLY CLARKSON,2009-01-31,97,1,24
Blame It,JAMIE FOXX featuring T-PAIN,2009-01-31,98,2,27
Crack A Bottle,EMINEM featuring DR. DRE &amp; 50 CENT,2009-01-31,78,1,17
Love Story,TAYLOR SWIFT,2008-09-27,16,4,49
Mad,NE-YO,2008-12-20,97,11,24
Circus,BRITNEY SPEARS,2008-12-20,3,3,22
You Found Me,THE FRAY,2008-12-06,28,7,39
Turnin' Me On,KERI HILSON featuring LIL WAYNE,2009-01-03,90,15,22
I Love College,ASHER ROTH,2009-02-28,55,12,17
Sober,PINK,2008-12-13,53,15,25
Beautiful,AKON featuring COLBY O'DONIS &amp; KARDINAL OFFISHALL,2008-12-20,19,19,22
Single Ladies (Put A Ring On It),BEYONCE,2008-11-01,72,1,27
I'm Yours,JASON MRAZ,2008-05-03,93,6,76
Let It Rock,KEVIN RUDOLF featuring LIL WAYNE,2008-09-13,85,5,35
Diva,BEYONCE,2009-01-03,96,19,20
Rockin' That Thang,THE DREAM,2009-01-17,95,22,19
I Hate This Part,THE PUSSYCAT DOLLS,2008-12-13,79,11,20
Hot'n'Cold,KATY PERRY,2008-08-23,88,3,38
Day'N'Nite,KID CUDI,2009-01-31,88,3,27
Viva La Vida,COLDPLAY,2008-05-24,15,1,51
Live Your Life,T.I. featuring RIHANNA,2008-10-11,80,1,28
Sweet Thing,KEITH URBAN,2008-11-29,43,30,20
White Horse,TAYLOR SWIFT,2008-11-29,13,13,22
Untouched,THE VERONICAS,2008-12-13,62,17,20
How Do You Sleep?,JESSE McCARTNEY featuring LUDACRIS,2009-02-21,94,26,20
Thinking Of You,KATY PERRY,2009-01-31,79,29,15
Gotta Be Somebody,NICKELBACK,2008-10-18,10,10,27
Jai Ho! (You Are My Destiny),A.R. RAHMAN &amp; THE PUSSYCAT DOLLS feat NICOLE SCHERZINGER,2009-03-07,100,15,13
Halo,BEYONCE,2009-02-07,93,5,31
It Won't Be Like This For Long,DARIUS RUCKER,2009-01-31,76,36,18
All The Above,MAINO featuring T-PAIN,2009-03-14,54,39,20
Whatever You Like,T.I.,2008-08-23,99,1,31
God Love Her,TOBY KEITH,2008-12-06,89,36,20
So What,PINK,2008-09-06,9,1,31
Second Chance,SHINEDOWN,2008-12-13,98,7,41
Cowgirls Don't Cry,BROOKS &amp; DUNN featuring REBA McENTIRE,2008-11-29,85,44,20
Womanizer,BRITNEY SPEARS,2008-10-18,96,1,23
She's Country,JASON ALDEAN,2009-02-07,88,29,19
"1, 2, 3, 4",PLAIN WHITE T'S,2009-02-07,91,34,20
Ain't I,YUNG L.A. featuring YOUNG DRO &amp; T.I.,2009-02-14,100,47,19
Stanky Legg,GS BOYZ,2009-02-21,86,49,14
Chicken Fried,ZAC BROWN BAND,2008-10-04,60,20,25
Don't Trust Me,3OH!3,2009-01-03,95,7,36
It's America,RODNEY ATKINS,2009-03-07,98,44,20
If U Seek Amy,BRITNEY SPEARS,2009-03-07,94,19,19
I Know You Want Me (Calle Ocho),PITBULL,2009-03-14,66,2,35
Down The Road,KENNY CHESNEY with MAC McANALLY,2008-12-20,85,47,18
Beep,BOBBY VALENTINO featuring YUNG JOC,2009-01-24,94,55,11
Don't Think I Can't Love You,JAKE OWEN,2009-02-14,98,57,15
Sex On Fire,KINGS OF LEON,2008-11-08,87,56,20
River Of Love,GEORGE STRAIT,2009-01-17,100,59,17
Lucky,JASON MRAZ featuring COLBIE CAILAT,2009-01-31,84,48,19
Move (If You 'W'anna),MIMS,2009-02-07,96,61,13
I Told You So,CARRIE UNDERWOOD,2009-02-28,92,9,18
You Complete Me,KEYSHIA COLE,2009-02-21,97,62,10
Use Somebody,KINGS OF LEON,2009-02-21,100,4,56
I'm On The Boat,THE LONELY ISLAND featuring T-PAIN,2009-02-28,86,56,20
That's Not My Name,THE TING TINGS,2009-02-14,64,52,17
You're Not Sorry,TAYLOR SWIFT,2009-03-21,67,40,3
She Wouldn't Be Gone,BLAKE SHELTON,2008-11-08,99,43,20
Nothin' To Die For,TIM McGRAW,2009-02-28,97,68,11
She Got Her Own,NE-YO featuring JAMIE FOXX &amp; FABULOUS,2008-12-27,93,54,20
Just Like Me,JAMIE FOXX featuring T.I.,2008-12-27,75,49,18
Never Ever,CIARA featuring YOUNG JEEZY,2009-03-07,96,66,15
I'm In Miami Trick,LMFAO,2009-03-21,73,73,2
"Lions, Tigers & Bears",JAZMINE SULLIVAN,2009-02-21,99,74,8
Shuttin' Detroit Down,JOHN RICH,2009-03-14,90,75,8
Here Comes Goodbye,RASCAL FLATTS,2009-03-14,89,11,16
Last Call,LEE ANN WOMACK,2009-01-31,93,77,9
Freeze,T-PAIN featuring CHRIS BROWN,2009-02-14,82,61,7
Magnificent,U2,2009-03-21,79,79,1
I Will Be,LEONA LEWIS,2009-02-14,94,66,6
Lost,GORILLA ZOE featuring LIL WAYNE,2009-01-24,93,71,11
My Love,THE-DREAM featuring MARIAH CAREY,2009-03-21,82,82,2
Prom Queen,LIL WAYNE,2009-02-14,17,15,11
Angels On The Moon,THRIVING IVORY,2009-01-31,92,75,9
If This Isn't Love,JENNIFER HUDSON,2009-03-14,92,63,12
Don't,BILLY CURRINGTON,2008-11-08,89,52,20
Next To You,MIKE JONES,2009-03-21,87,71,10
Magnificent,RICK ROSS featuring JOHN LEGEND,2009-03-21,88,62,11
Ride,MARTINA McBRIDE,2009-03-14,98,82,8
You Can Get It All,BOW WOW featuring JOHNTA AUSTIN,2009-03-21,90,55,10
Kids,MGMT,2009-03-21,91,91,6
Country Boy,ALAN JACKSON,2009-01-10,70,49,11
Candle (Sick And Tired),THE WHITE TIE AFFAIR,2009-03-21,93,57,8
The Fear,LILY ALLEN,2009-03-21,94,94,2
Lollipop,FRAMING HANLEY,2009-03-14,100,91,3
LoveGame,LADY GAGA,2009-03-21,96,96,1
It Happens,SUGARLAND,2009-03-21,97,33,20
Turn My Swag On,SOULJA BOY TELL'EM,2009-03-21,98,19,20
Marry For Money,TRACE ADKINS,2009-03-21,99,99,2
More Like Her,MIRANDA LAMBERT,2009-01-31,99,90,8
