Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Without You,NILSSON,1971-12-18,99,1,19
Let's Stay Together,AL GREEN,1971-12-04,68,1,16
Hurting Each Other,THE CARPENTERS,1972-01-15,76,2,12
Precious And Few,CLIMAX,1972-01-01,81,3,15
Never Been To Spain,THREE DOG NIGHT,1971-12-25,81,5,12
Down By The Lazy River,THE OSMONDS,1972-01-22,68,4,14
American Pie (Parts 1 And 2),DON McLEAN,1971-11-27,69,1,19
Joy,APOLLO 100,1972-01-01,100,6,14
The Lion Sleeps Tonight (Wimoweh),ROBERT JOHN,1972-01-01,89,3,17
Everything I Own,BREAD,1972-01-29,60,5,13
Sweet Seasons,CAROLE KING,1972-01-29,77,9,10
Day After Day,BADFINGER,1971-12-04,74,4,14
Anticipation,CARLY SIMON,1971-12-11,61,13,13
Brand New Key,MELANIE,1971-10-30,87,1,18
Immigrant Song,LED ZEPPELIN,1971-12-25,67,15,12
Don't Say You Don't Remember,BEVERLY BREMERS,1971-12-18,98,15,16
Stay With Me,THE FACES,1972-01-01,56,17,10
Bang A Gong (Get It On),T. REX,1972-01-01,87,10,15
Clean Up Woman,BETTY WRIGHT,1971-11-27,76,6,14
Sunshine,JONATHAN EDWARDS,1971-11-13,90,4,16
The Witch Queen Of New Orleans,REDBONE,1971-11-20,99,21,17
The Way Of Love,CHER,1972-01-29,82,7,13
My World,THE BEE GEES,1972-01-29,65,16,8
Fire And Water,WILSON PICKETT,1971-12-25,79,24,11
Floy Joy,THE SUPREMES,1972-01-08,98,16,12
Drowning In The Sea Of Love,JOE SIMON,1971-11-27,80,11,13
Heart Of Gold,NEIL YOUNG,1972-02-05,62,1,14
Scorpio,DENNIS COFFEY AND THE DETROIT GUITAR BAND,1971-10-30,77,6,17
You Are Everything,THE STYLISTICS,1971-11-06,76,9,16
Kiss An Angel Good Mornin',CHARLEY PRIDE,1971-11-20,88,21,16
Footstompin' Music,GRAND FUNK RAILROAD,1972-01-08,99,29,11
Ain't Understanding Mellow,JERRY BUTLER &amp; BRENDA LEE EAGER,1971-12-11,97,21,18
Feelin' Alright,JOE COCKER,1972-01-08,85,33,9
"I Can't Help Myself (Sugar Pie, Honey Bunch)",DONNIE ELBERT,1972-01-29,71,22,9
Jungle Fever,THE CHAKACHAS,1972-01-15,91,8,15
That's The Way I Feel About Cha,BOBBY WOMACK AND PEACE,1971-12-11,91,27,13
Softly Whispering I Love You,THE ENGLISH CONGREGATION,1972-01-22,77,29,10
Mother And Child Reunion,PAUL SIMON,1972-02-05,85,4,13
Ring The Living Bell,MELANIE,1972-01-29,89,31,9
"You Want It, You Got It",THE DETROIT EMERALDS,1972-01-08,92,36,13
We've Got To Get It On Again,THE ADDRISI BROTHERS,1972-01-22,78,25,12
Levon,ELTON JOHN,1971-12-18,80,24,10
The Nickel Song,MELANIE,1972-01-22,87,35,10
Do The Funky Penguin (Part 1),RUFUS THOMAS,1971-12-25,97,44,10
Runnin' Away,SLY AND THE FAMILY STONE,1972-02-05,87,23,10
I Gotcha / A Mother's Prayer,JOE TEX,1972-01-22,90,2,21
Talking Loud And Saying Nothing (Part 1),JAMES BROWN,1972-02-12,61,27,7
Make Me The Woman That You Go Home To,GLADYS KNIGHT AND THE PIPS,1971-12-18,83,27,10
Rock And Roll Lullaby,B.J. THOMAS,1972-02-12,71,15,11
Until It's Time For You To Go / We Can Make The Morning,ELVIS PRESLEY,1972-01-29,80,40,9
Country Wine,THE RAIDERS,1972-01-29,76,51,6
Show Me How,THE EMOTIONS,1971-12-18,93,52,11
Son Of Shaft,THE BAR-KAYS,1971-12-25,92,53,10
Together Let's Find Love,THE 5TH DIMENSION,1972-01-01,90,37,10
No One To Depend On,SANTANA,1972-02-12,66,36,9
Handbags And Gladrags,ROD STEWART,1972-02-12,80,42,6
Crazy Mama,J.J. CALE,1972-01-29,91,22,14
Tupelo Honey,VAN MORRISON,1972-01-01,99,47,8
