Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
I Will Always Love You,WHITNEY HOUSTON,1992-11-14,40,1,26
Rump Shaker,WRECKX-N-EFFECT,1992-10-03,94,2,28
If I Ever Fall In Love,SHAI,1992-10-17,54,2,27
In The Still Of The Nite,BOYZ II MEN,1992-11-28,15,3,20
Rhythm Is A Dancer,SNAP,1992-08-15,90,5,39
I'd Die Without You,P.M. DAWN,1992-09-12,61,3,28
Saving Forever For You,SHANICE,1992-10-24,67,4,24
Good Enough,BOBBY BROWN,1992-10-17,51,7,23
What About Your Friends,TLC,1992-09-05,95,7,27
Real Love,MARY J. BLIGE,1992-08-29,84,7,31
Deeper And Deeper,MADONNA,1992-12-05,38,7,17
To Love Somebody,MICHAEL BOLTON,1992-10-17,89,11,20
How Do You Talk To An Angel,THE HEIGHTS,1992-10-03,48,1,20
Love Is On The Way,SAIGON KICK,1992-09-05,97,12,22
When She Cries,RESTLESS HEART,1992-11-14,84,11,20
Flex,MAD COBRA,1992-10-17,83,13,19
Layla,ERIC CLAPTON,1992-10-03,79,12,20
Little Miss Can't Be Wrong,SPIN DOCTORS,1992-10-17,93,17,20
Do You Believe In Us,JON SECADA,1992-09-26,81,13,30
Faithful,GO WEST,1992-11-07,84,14,20
Back To The Hotel,N2DEEP,1992-07-11,84,14,30
Walking On Broken Glass,ANNIE LENNOX,1992-09-05,96,14,25
7,PRINCE AND THE NEW POWER GENERATION,1992-11-28,98,7,23
The Last Song,ELTON JOHN,1992-10-31,83,23,20
A Whole New World (Aladdin's Theme),PEABO BRYSON,1992-12-19,54,1,23
Here We Go Again,PORTRAIT,1992-11-14,98,11,23
Would I Lie To You?,CHARLES &amp; EDDIE,1992-08-22,83,13,26
Where You Goin' Now,DAMN YANKEES,1992-10-10,97,20,20
Never A Time,GENESIS,1992-11-07,83,21,20
Drive,R.E.M.,1992-10-31,71,28,15
"Give It Up, Turn It Loose",EN VOGUE,1992-12-05,63,15,20
End Of The Road,BOYZ II MEN,1992-07-18,53,1,32
Jump Around,HOUSE OF PAIN,1992-06-27,98,3,30
Walk On The Ocean,TOAD THE WET SPROCKET,1992-11-14,91,18,20
I Got A Thang 4 Ya!,LO-KEY?,1992-11-14,96,27,20
Sometimes Love Just Ain't Enough,PATTY SMYTH,1992-08-15,53,2,24
Gangsta,BELL BIV DEVOE,1992-11-14,79,21,17
Who's Gonna Ride Your Wild Horses,U2,1992-11-07,77,35,16
