Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Ridin',CHAMILLIONAIRE featuring KRAYZIE BONE,2006-03-04,88,1,31
Bad Day,DANIEL POWTER,2006-02-25,55,1,32
SOS,RIHANNA,2006-02-25,81,1,28
Temperature,SEAN PAUL,2006-01-21,74,1,31
Where'd You Go,FORT MINOR featuring HOLLY BROOK &amp; JONAH MATRANGA,2006-04-22,86,4,20
Dani California,RED HOT CHILI PEPPERS,2006-04-22,24,6,26
Snap Yo Fingers,LIL JON featuring E-40 &amp; SEAN PAUL of THE YOUNGBLOODZ,2006-04-08,98,7,28
Over My Head (Cable Car),THE FRAY,2006-02-25,98,8,42
Promiscuous,NELLY FURTADO featuring TIMBALAND,2006-05-20,64,1,26
What You Know,T.I.,2006-03-18,83,3,20
What's Left On Me,NICK LACHEY,2006-03-11,89,6,25
Ms. New Booty,BUBBA SPARXXX featuring YING YANG TWINS &amp; MR. COLLIPARK,2006-02-04,87,7,24
Me & U,CASSIE,2006-04-29,94,3,27
Unfaithful,RIHANNA,2006-05-13,51,6,20
Unwritten,NATASHA BEDINGFIELD,2005-12-10,77,5,42
Hips Don't Lie,SHAKIRA featuring WYCLEF JEAN,2006-04-01,84,1,31
Gimme That,CHRIS BROWN featuring LIL' WAYNE,2006-04-22,80,15,20
You're Beautiful,JAMES BLUNT,2005-11-12,88,1,38
Savin' Me,NICKELBACK,2006-03-18,94,19,28
When You're Mad,NE-YO,2006-03-18,99,15,20
Walk Away,KELLY CLARKSON,2006-01-21,97,12,29
Be Without You,MARY J. BLIGE,2005-11-26,93,3,33
"Lean Wit It, Rock Wit It",DEM FRANCHIZE BOYS featuring LIL PEANUT &amp; CHARLAY,2006-01-21,91,7,25
Move Along,THE ALL-AMERICAN REJECTS,2006-02-11,100,15,39
Say I,CHRISTINA MILIAN featuring YOUNG JEEZY,2006-04-15,98,21,13
It's Goin' Down,YUNG JOC,2006-04-15,95,3,28
Black Horse & The Cherry Tree,KT TUNSTALL,2006-03-25,91,20,30
Everytime We Touch,CASCADA,2005-12-17,86,10,31
