Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
I Gotta Feeling,THE BLACK EYED PEAS,2009-06-27,2,1,56
Down,JAY SEAN featuring LIL WAYNE,2009-07-18,72,1,40
Party In The U.S.A.,MILEY CYRUS,2009-08-29,2,2,28
Run This Town,"JAY-Z, RIHANNA &amp; KANYE WEST",2009-08-15,88,2,23
Use Somebody,KINGS OF LEON,2009-02-21,100,4,56
You Belong With Me,TAYLOR SWIFT,2009-05-16,87,2,49
Whatcha Say,JASON DeRULO,2009-08-29,54,1,32
Obsessed,MARIAH CAREY,2009-07-25,11,7,21
Hotel Room Service,PITBULL,2009-07-04,63,8,23
Good Girls Go Bad,COBRA STARSHIP featuring LEIGHTON MEESTER,2009-06-20,91,7,24
She Wolf,SHAKIRA,2009-08-01,34,11,20
Knock You Down,KERI HILSON featuring KANYE WEST &amp; NE-YO,2009-04-11,65,3,31
Best I Ever Had,DRAKE,2009-05-23,92,2,24
Throw It In The Bag,FABOLOUS featuring THE-DREAM,2009-06-20,94,14,23
Boom Boom Pow,THE BLACK EYED PEAS,2009-03-28,71,1,33
Battlefield,JORDIN SPARKS,2009-05-30,32,10,22
Break Up,MARIO featuring GUCCI MANE &amp; SEAN GARRETT,2009-07-04,98,14,23
Paparazzi,LADY GAGA,2009-09-12,74,6,27
Be On You,FLO RIDA featuring NE-YO,2009-08-08,90,19,15
Big Green Tractor,JASON ALDEAN,2009-06-27,85,18,20
Say Hey (I Love You),MICHAEL FRANTI &amp; SPEARHEAD featuring CHERINE ANDERSON,2009-08-08,82,18,20
Love Drunk,BOYS LIKE GIRLS,2009-07-18,46,22,20
Falling For You,COLBIE CAILLAT,2009-07-18,12,12,31
No Surprise,DAUGHTRY,2009-05-23,15,15,24
I Know You Want Me (Calle Ocho),PITBULL,2009-03-14,66,2,35
21 Guns,GREEN DAY,2009-07-11,55,22,20
Waking Up In Vegas,KATY PERRY,2009-05-16,65,9,23
Fire Burning,SEAN KINGSTON,2009-05-23,29,5,21
